32700 3.8523988
32800 3.834611
32900 3.8168922
33000 3.7992421
33100 3.7816601
33200 3.764146
33300 3.7466992
33400 3.7293195
33500 3.7120063
33600 3.6947593
33700 3.677578
33800 3.660462
33900 3.6434108
34000 3.626424
34100 3.6095012
34200 3.5926419
34300 3.5758457
34400 3.559112
34500 3.5424406
34600 3.5258309
34700 3.5092824
34800 3.4927947
34900 3.4763674
35000 3.46
35100 3.443692
35200 3.4274431
35300 3.4112526
35400 3.3951203
35500 3.3790456
35600 3.3630282
35700 3.3470675
35800 3.3311632
35900 3.3153149
36000 3.299522
36100 3.2837843
36200 3.2681013
36300 3.2524725
36400 3.2368978
36500 3.2213765
36600 3.2059085
36700 3.1904932
36800 3.1751305
36900 3.1598199
37000 3.1445611
37100 3.1293538
37200 3.1141978
37300 3.0990927
37400 3.0840383
37500 3.0690343
37600 3.0540806
37700 3.0391768
37800 3.0243229
37900 3.0095185
38000 2.9947636
38100 2.9800581
38200 2.9654017
38300 2.9507944
38400 2.9362362
38500 2.9217269
38600 2.9072666
38700 2.8928552
38800 2.8784928
38900 2.8641793
39000 2.8499149
39100 2.8356996
39200 2.8215336
39300 2.8074169
39400 2.7933498
39500 2.7793324
39600 2.765365
39700 2.7514477
39800 2.737581
39900 2.7237649
40000 2.71
40100 2.6962865
40200 2.6826248
40300 2.6690153
40400 2.6554584
40500 2.6419547
40600 2.6285045
40700 2.6151084
40800 2.6017669
40900 2.5884806
41000 2.57525
41100 2.5620758
41200 2.5489587
41300 2.5358991
41400 2.5228979
41500 2.5099556
41600 2.4970731
41700 2.484251
41800 2.4714902
41900 2.4587912
42000 2.446155
42100 2.4335823
42200 2.421074
42300 2.4086307
42400 2.3962534
42500 2.3839428
42600 2.3716998
42700 2.3595251
42800 2.3474197
42900 2.3353842
43000 2.3234196
43100 2.3115265
43200 2.2997059
43300 2.2879583
43400 2.2762846
43500 2.2646855
43600 2.2531616
43700 2.2417136
43800 2.2303421
43900 2.2190477
44000 2.2078308
44100 2.1966921
44200 2.1856318
44300 2.1746503
44400 2.1637478
44500 2.1529247
44600 2.1421811
44700 2.1315169
44800 2.1209321
44900 2.1104265
45000 2.1
45100 2.0896521
45200 2.0793823
45300 2.0691901
45400 2.0590746
45500 2.0490349
45600 2.0390699
45700 2.0291786
45800 2.0193593
45900 2.0096106
46000 1.9999306
46100 1.9903173
46200 1.9807686
46300 1.971282
46400 1.9618549
46500 1.9524842
46600 1.9431668
46700 1.9338993
46800 1.9246778
46900 1.9154983
47000 1.9063564
47100 1.8972474
47200 1.8881662
47300 1.8791074
47400 1.8700651
47500 1.8610332
47600 1.8520051
47700 1.8429736
47800 1.8339312
47900 1.82487
48000 1.8157816
48100 1.8066568
48200 1.7974863
48300 1.78826
48400 1.7789672
48500 1.7695967
48600 1.7601368
48700 1.7505749
48800 1.7408979
48900 1.731092
49000 1.7211427
49100 1.7110346
49200 1.7007518
49300 1.6902774
49400 1.6795939
49500 1.6686826
49600 1.6575242
49700 1.6460985
49800 1.6343842
49900 1.6223591
50000 1.61
