1.9e-10 -2542.8618 -8.1233642e+12 
2e-10 -2620.0962 -7.3195152e+12 
2.1e-10 -2689.1761 -6.4928858e+12 
2.2e-10 -2749.8865 -5.6460485e+12 
2.3e-10 -2802.0385 -4.7816391e+12 
2.4e-10 -2845.4697 -3.9023479e+12 
2.5e-10 -2880.045 -3.0109114e+12 
2.6e-10 -2905.6567 -2.1101041e+12 
2.7e-10 -2922.2251 -1.2027295e+12 
2.8e-10 -2929.6988 -2.9161162e+11 
2.9e-10 -2928.0543 6.204138e+11 
3e-10 -2917.2969 1.5305083e+12 
3.1e-10 -2897.4601 2.4358394e+12 
3.2e-10 -2868.6054 3.3335895e+12 
3.3e-10 -2830.8229 4.2209645e+12 
3.4e-10 -2784.2299 5.0952026e+12 
3.5e-10 -2728.9717 5.9535829e+12 
3.6e-10 -2665.2201 6.7934339e+12 
3.7e-10 -2593.1735 7.6121418e+12 
3.8e-10 -2513.0562 8.4071585e+12 
3.9e-10 -2425.1176 9.1760096e+12 
4e-10 -2329.6312 9.9163023e+12 
4.1e-10 -2226.8944 1.0625733e+13 
4.2e-10 -2117.2268 1.1302092e+13 
4.3e-10 -2000.9699 1.1943277e+13 
4.4e-10 -1878.4852 1.254729e+13 
4.5e-10 -1750.1542 1.3112253e+13 
4.6e-10 -1616.3763 1.3636406e+13 
4.7e-10 -1477.5676 1.4118119e+13 
4.8e-10 -1334.1604 1.4555892e+13 
4.9e-10 -1186.6008 1.4948363e+13 
5e-10 -1035.3482 1.5294311e+13 
5.1e-10 -889.25885 1.352535e+13 
5.2e-10 -763.7895 1.1617004e+13 
5.3e-10 -656.02313 9.9779139e+12 
5.4e-10 -563.46194 8.5700904e+12 
5.5e-10 -483.96058 7.360903e+12 
5.6e-10 -415.67637 6.3223253e+12 
5.7e-10 -357.02664 5.4302853e+12 
5.8e-10 -306.652 4.6641076e+12 
5.9e-10 -263.38489 4.0060337e+12 
6e-10 -226.22247 3.4408109e+12 
6.1e-10 -194.30339 2.9553386e+12 
6.2e-10 -166.88784 2.5383647e+12 
6.3e-10 -143.34039 2.1802245e+12 
6.4e-10 -123.11526 1.8726172e+12 
6.5e-10 -105.74367 1.6084131e+12 
6.6e-10 -90.822994 1.3814885e+12 
6.7e-10 -78.007393 1.1865838e+12 
6.8e-10 -66.999834 1.0191815e+12 
6.9e-10 -57.545186 8.7540165e+11 
7e-10 -49.42431 7.5191168e+11 
7.1e-10 -42.448981 6.458494e+11 
7.2e-10 -36.457528 5.547565e+11 
7.3e-10 -31.31108 4.7652164e+11 
7.4e-10 -26.890356 4.0933152e+11 
7.5e-10 -23.092891 3.5162882e+11 
7.6e-10 -19.83067 3.020761e+11 
7.7e-10 -17.02808 2.5952485e+11 
7.8e-10 -14.620164 2.2298883e+11 
7.9e-10 -12.551111 1.916212e+11 
8e-10 -10.772966 1.6469493e+11 
8.1e-10 -9.2445149 1.4158593e+11 
8.2e-10 -7.9303314 1.2175858e+11 
8.3e-10 -6.7999558 1.0475334e+11 
8.4e-10 -5.8271884 9.0176044e+10 
8.5e-10 -4.9894825 7.7688837e+10 
8.6e-10 -4.267422 6.7002288e+10 
8.7e-10 -3.644271 5.7868706e+10 
8.8e-10 -3.1055862 5.0076395e+10 
8.9e-10 -2.6388822 4.3444746e+10 
9e-10 -2.2333418 3.7820051e+10 
9.1e-10 -1.8795653 3.3071944e+10 
9.2e-10 -1.5693531 2.9090372e+10 
9.3e-10 -1.295515 2.5783051e+10 
9.4e-10 -1.0517041 2.3073326e+10 
9.5e-10 -0.83226947 2.089839e+10 
9.6e-10 -0.632125 1.9207834e+10 
9.7e-10 -0.44663179 1.7962474e+10 
9.8e-10 -0.27149051 1.7133445e+10 
9.9e-10 -0.10264177 1.6701533e+10 
1e-09 0.06382798 1.6656726e+10 
